id,id_usuario,empresa,cpf_cnpj,foto_perfil,localizacao
2998,6105,Holding 111,48.201.635/0001-83,https://placekitten.com/412/384,"Estrada Monteiro, 78
Caiçaras
83552624 Cunha de Moreira / SP"
2999,6106,Agência 010,64.302.719/0001-60,https://placekitten.com/471/397,"Estrada da Rocha, 509
Conjunto Jatoba
87748-914 Jesus / TO"
3000,6107,Soluções 707,253.891.740-97,https://picsum.photos/721/784,"Condomínio Brayan Monteiro, 13
Santana Do Cafezal
22230-085 da Paz / MT"
3001,6111,Agência 010,904.735.126-61,https://placekitten.com/697/271,"Área Pinto
São Vicente
88733-660 Dias / GO"
3002,6113,Serviços 303,07.524.916/0001-90,https://dummyimage.com/69x595,"Largo de Moreira, 885
Camponesa 1ª Seção
52273-529 Vasconcelos de Rios / ES"
3003,6120,Agência 010,60.912.345/0001-43,https://dummyimage.com/806x783,"Vereda Maria Sophia Albuquerque, 67
São Vicente
93808-154 da Rocha de da Rocha / MS"
3004,6121,Inovação 444,067.548.293-38,https://dummyimage.com/196x472,"Sítio Oliveira
Vila Madre Gertrudes 1ª Seção
95269890 Cardoso do Amparo / ES"
3005,6122,Freelas 555,98.265.470/0001-81,https://dummyimage.com/263x578,"Largo da Mota, 2
Aparecida 7ª Seção
14477810 Aragão / SC"
3006,6123,Freelas 555,71.864.532/0001-15,https://picsum.photos/800/329,"Residencial Azevedo, 476
Etelvina Carneiro
90706130 da Paz do Campo / PB"
3007,6124,Corporation 606,08.524.963/0001-04,https://picsum.photos/234/722,"Recanto Samuel Garcia, 868
Vila Suzana Segunda Seção
69480-672 Vasconcelos / TO"
3008,6125,Corporation 606,63.842.790/0001-72,https://placekitten.com/1000/219,"Trecho Olivia Campos
Ouro Minas
73186-010 Teixeira / DF"
3009,6126,Cria 000,236.190.754-25,https://dummyimage.com/896x747,"Condomínio da Luz, 36
Santa Tereza
77322033 Monteiro das Pedras / PE"
3010,6127,Tech 808,25.714.806/0001-72,https://placekitten.com/439/662,"Largo da Rosa, 71
Sport Club
73222-829 Freitas Alegre / MA"
3011,6129,Grupo 404,870.496.321-04,https://placekitten.com/931/974,"Feira João Guilherme Nunes, 4
São Cristóvão
13653-520 Sousa / RR"
3012,6130,Grupo 404,49.182.503/0001-14,https://placekitten.com/839/492,"Quadra de Cavalcanti, 94
São Gonçalo
57716-900 da Luz do Galho / RS"
3013,6132,Serviços 303,492.678.301-04,https://picsum.photos/102/900,"Distrito de Abreu, 54
Vitoria Da Conquista
44773-538 Araújo / SE"
3014,6133,Empresa 101,64.302.917/0001-23,https://picsum.photos/690/870,"Área de Castro, 20
Vila Sumaré
97698125 Azevedo Verde / SP"
3015,6134,Industria 909,190.386.725-86,https://picsum.photos/824/222,"Vila Rezende, 39
Diamante
09492-697 Sampaio de Minas / MG"
3016,6135,Agência 010,654.723.019-80,https://placekitten.com/499/533,"Viela de Guerra, 87
Serra
45816-019 Abreu / AL"
3017,6136,Digital 222,41.560.937/0001-07,https://dummyimage.com/979x798,"Morro Pimenta, 7
Vila Canto Do Sabiá
19357377 Mendonça / ES"
3018,6138,Agência 010,592.730.481-88,https://dummyimage.com/88x942,"Conjunto Jesus, 504
Estrela Do Oriente
38486397 Fernandes / MS"
3019,6141,Serviços 303,50.971.248/0001-78,https://picsum.photos/54/402,"Jardim de da Luz, 2
Embaúbas
23856-052 Fonseca de Montenegro / SC"
3020,6142,Agência 010,169.483.250-33,https://picsum.photos/77/351,"Largo Santos, 467
Distrito Industrial Do Jatoba
40354-554 Rocha / RR"
3021,6145,Corporation 606,30.782.619/0001-66,https://picsum.photos/519/934,"Pátio de Castro
João Alfredo
95383-313 Oliveira de Moraes / RJ"
3022,6147,Industria 909,579.824.061-49,https://picsum.photos/390/132,"Lago de Caldeira, 44
Dom Joaquim
60403229 Correia de Cavalcanti / MT"
3023,6153,Holding 111,90.635.872/0001-19,https://picsum.photos/814/330,"Viaduto de Oliveira, 1
Santa Sofia
65810605 Fernandes de Sá / SC"
3024,6157,Freelas 555,25.189.670/0001-29,https://placekitten.com/732/557,"Favela de da Mota, 3
Minaslandia
20918154 Vargas / PR"
3025,6159,Connect 888,253.169.480-33,https://dummyimage.com/456x522,"Alameda Isis Aragão, 123
Vila Madre Gertrudes 4ª Seção
07237-155 Garcia de Rocha / RN"
3026,6160,Holding 111,51.286.470/0001-02,https://picsum.photos/218/491,"Sítio Luiz Felipe Barbosa, 36
Conjunto Califórnia I
18528893 Pires das Pedras / SC"
3027,6164,Serviços 303,75.324.106/0001-40,https://dummyimage.com/578x963,"Praia Pastor, 7
Taquaril
15204-789 Machado / PA"
3028,6166,Start 777,234.610.785-90,https://picsum.photos/918/870,"Avenida Pedro Henrique Vargas, 333
Vista Alegre
44141-087 Freitas / RR"
3029,6169,Grupo 404,358.169.027-68,https://placekitten.com/697/734,"Campo Siqueira, 45
Minas Brasil
86702633 Abreu Paulista / DF"
3030,6170,Digital 222,51.307.298/0001-18,https://picsum.photos/642/493,"Jardim de da Rocha, 897
Vila Oeste
69784-725 Vargas das Flores / RN"
3031,6172,Tech 808,01.967.428/0001-70,https://picsum.photos/296/474,"Ladeira Cecília Macedo, 52
Vila Da Paz
44621-472 das Neves / AP"
3032,6173,Grupo 404,58.234.167/0001-05,https://dummyimage.com/105x395,"Distrito Pastor, 50
Vila Mangueiras
23066741 Vasconcelos / AC"
3033,6174,Desenvolve 666,265.179.308-68,https://picsum.photos/147/286,"Travessa Pimenta, 80
São Bernardo
85058-033 Garcia de Ferreira / RN"
3034,6177,Grupo 404,76.390.851/0001-50,https://placekitten.com/290/904,"Trecho Francisco Teixeira, 362
Gutierrez
28888-064 Novais / RO"
3035,6179,Serviços 303,29.078.641/0001-40,https://dummyimage.com/4x645,"Viaduto Freitas, 78
Mineirão
56545-617 Porto / AL"
3036,6180,Freelas 555,86.743.520/0001-00,https://dummyimage.com/609x702,"Loteamento de Moreira, 9
Glória
04238116 Marques da Prata / CE"
3037,6181,Power 999,407.356.918-00,https://dummyimage.com/615x849,"Lagoa de da Paz, 18
Vila Barragem Santa Lúcia
08949793 Jesus Paulista / PI"
3038,6182,Companhia 202,26.513.780/0001-67,https://picsum.photos/217/580,"Trevo Cirino, 73
Universitário
76352695 da Rocha / SE"
3039,6186,Serviços 303,57.249.361/0001-93,https://picsum.photos/945/80,"Residencial Lucas Gonçalves, 14
Parque São Pedro
87967090 Albuquerque / ES"
3040,6188,Holding 111,387.905.426-65,https://placekitten.com/483/706,"Viela Silveira, 22
Vila Sumaré
94953-392 Castro / ES"
3041,6190,Holding 111,78.041.532/0001-64,https://dummyimage.com/729x133,"Lago da Paz, 15
Serra Do Curral
64503-061 Fonseca / PR"
3042,6191,Corporation 606,54.910.326/0001-85,https://placekitten.com/835/494,"Rodovia Guerra, 68
Providencia
91875-722 Siqueira / MG"
3043,6193,Connect 888,954.672.138-73,https://placekitten.com/192/1010,"Núcleo de Caldeira, 6
Vila Nova Paraíso
17251-701 Sousa de Siqueira / DF"
3044,6197,Connect 888,825.047.691-30,https://placekitten.com/107/964,"Alameda Giovanna Peixoto
São Bento
42164-997 Cavalcante / CE"
3045,6198,Cria 000,380.195.674-10,https://dummyimage.com/80x448,"Residencial Isaac Ferreira
Monsenhor Messias
89101419 Cassiano / CE"
3046,6200,Empresa 101,960.874.315-00,https://picsum.photos/666/157,"Esplanada de Camargo, 92
Morro Dos Macacos
85328-330 Machado da Mata / PB"
3047,6204,Freelas 555,280.157.364-71,https://dummyimage.com/436x208,"Campo da Cunha, 28
São Jorge 2ª Seção
43474-969 Santos / AM"
3048,6205,Holding 111,352.986.170-77,https://picsum.photos/117/745,"Vila Nunes, 51
Barão Homem De Melo 2ª Seção
26724697 Brito do Galho / SP"
3049,6207,Industria 909,920.657.143-52,https://placekitten.com/640/330,"Condomínio de Porto, 707
Vila Aeroporto Jaraguá
38011-767 Garcia / BA"
3050,6208,Negócios 505,20.537.941/0001-76,https://placekitten.com/692/54,"Lagoa de Mendes, 19
Delta
67844831 Lopes / BA"
3051,6212,Negócios 505,563.420.871-80,https://picsum.photos/167/924,"Largo Rael Santos, 51
Nossa Senhora De Fátima
76607-069 Teixeira da Mata / PE"
3052,6222,Cria 000,693.824.075-29,https://dummyimage.com/318x957,"Vila de Albuquerque, 96
Vila Betânia
25960-763 Silveira / MT"
3053,6223,Inovação 444,185.976.043-01,https://dummyimage.com/479x720,"Condomínio Joana das Neves, 879
Dom Silverio
41695886 Pimenta de Minas / RS"
3054,6224,Connect 888,107.943.286-87,https://dummyimage.com/464x180,"Parque Caleb Machado
Coração Eucarístico
94859388 Siqueira / AL"
3055,6226,Soluções 707,06.975.832/0001-00,https://dummyimage.com/379x139,"Estrada de Vasconcelos
Vila Barragem Santa Lúcia
65017-105 Ramos do Galho / RN"
3056,6228,Corporation 606,326.580.741-07,https://placekitten.com/725/37,"Via Martins, 55
Bandeirantes
21266-745 Souza das Flores / MT"
3057,6229,Tech 808,148.735.029-50,https://picsum.photos/385/603,"Alameda Vitor Gabriel Fernandes, 340
Confisco
56107-382 Silveira do Galho / RJ"
3058,6230,Digital 222,74.152.983/0001-18,https://picsum.photos/45/667,"Esplanada de Cavalcanti
Nossa Senhora De Fátima
43563-331 Albuquerque do Oeste / BA"
3059,6231,Tech 808,325.806.719-86,https://picsum.photos/749/638,"Campo Castro, 36
Estoril
84191-054 Fernandes do Sul / RJ"
3060,6235,Industria 909,16.075.942/0001-79,https://picsum.photos/40/515,"Viaduto Nunes, 47
Biquinhas
17916369 Pacheco dos Dourados / RO"
3061,6236,Start 777,702.315.984-32,https://placekitten.com/772/108,"Vila de Sousa
Universitário
95925-330 Teixeira da Praia / MA"
3062,6239,Connect 888,380.176.295-59,https://placekitten.com/22/85,"Estação da Luz, 91
Vila Paquetá
27222371 da Paz do Galho / RJ"
3063,6240,Agência 010,908.563.472-56,https://placekitten.com/904/423,"Alameda Siqueira, 635
Vila Novo São Lucas
01309-623 Campos da Mata / SC"
3064,6241,Corporation 606,36.215.094/0001-63,https://picsum.photos/74/705,"Parque Breno Rios, 43
Anchieta
72252173 Cassiano de Pastor / DF"
3065,6242,Holding 111,150.678.394-57,https://picsum.photos/30/48,"Viela de Pereira, 61
Havaí
35664-107 Vargas do Galho / BA"
3066,6244,Corporation 606,865.137.092-02,https://picsum.photos/238/938,"Largo da Cruz, 43
Alto Caiçaras
67140219 Sampaio da Prata / TO"
3067,6245,Negócios 505,325.061.489-06,https://picsum.photos/647/700,"Feira Novaes, 890
Cônego Pinheiro 2ª Seção
36720-767 Borges / MT"
3068,6246,Start 777,865.139.704-66,https://picsum.photos/564/798,"Ladeira André Campos, 41
São Marcos
51782-311 Souza de Peixoto / CE"
3069,6248,Agência 010,84.526.730/0001-10,https://placekitten.com/8/137,"Largo Ferreira, 397
Vila Califórnia
33657326 Sá / BA"
3070,6249,Desenvolve 666,269.547.813-55,https://dummyimage.com/778x79,"Núcleo de Cirino
Vila São Rafael
14729852 Castro / MG"
3071,6250,Desenvolve 666,20.813.654/0001-41,https://dummyimage.com/140x190,"Quadra de Carvalho, 62
Serra Do Curral
23832-161 Duarte / AC"
3072,6251,Digital 222,67.054.829/0001-48,https://dummyimage.com/897x147,"Morro Evelyn Pires, 18
Dom Joaquim
87228-888 Correia dos Dourados / ES"
3073,6252,Industria 909,162.047.958-30,https://picsum.photos/384/560,"Vereda Ana Lívia Cirino, 942
Nossa Senhora Do Rosário
16182-960 Moreira / PI"
3074,6254,Connect 888,89.534.072/0001-22,https://picsum.photos/318/293,"Setor Bernardo Gonçalves, 909
Vila Sesc
62493196 da Cruz / AL"
3075,6255,Soluções 707,01.867.295/0001-60,https://picsum.photos/630/1019,"Passarela de Marques, 56
Vila Antena Montanhês
67917553 Cavalcante / DF"
3076,6256,Corporation 606,57.426.819/0001-32,https://dummyimage.com/658x54,"Quadra Eloá Vieira, 364
Vila Da Ária
22496756 Vasconcelos / CE"
3077,6257,Power 999,48.712.360/0001-42,https://placekitten.com/217/580,"Condomínio de Melo, 59
Buritis
42672279 Lopes de Cunha / MT"
3078,6258,Serviços 303,172.086.539-68,https://dummyimage.com/221x658,"Favela Isadora Gomes, 3
Betânia
93487-673 Casa Grande / ES"
3079,6260,Digital 222,92.701.368/0001-03,https://placekitten.com/635/1016,"Praça Nina Moreira
Vila São João Batista
37627400 Câmara / RS"
3080,6265,Industria 909,94.803.256/0001-80,https://picsum.photos/209/658,"Praia de Garcia, 97
Jardim Montanhês
12571-376 Moura do Norte / PI"
3081,6269,Empresa 101,483.079.651-01,https://placekitten.com/683/107,"Praia Kaique Macedo
Bela Vitoria
39602-287 Silveira / SE"
3082,6273,Connect 888,582.970.364-56,https://placekitten.com/498/54,"Estação de Lima, 46
Liberdade
64847-647 Leão / BA"
3083,6275,Industria 909,527.403.896-47,https://picsum.photos/842/1008,"Conjunto Théo Alves, 27
Vila Mangueiras
09636811 Vasconcelos dos Dourados / RO"
3084,6278,Start 777,30.176.295/0001-12,https://picsum.photos/917/146,"Sítio Hellena Borges, 57
Coração De Jesus
67611794 Moura / AM"
3085,6280,Grupo 404,130.546.978-00,https://picsum.photos/634/997,"Quadra Rodrigo Cardoso, 198
Ribeiro De Abreu
53268-952 Santos / PE"
3086,6283,Grupo 404,03.257.196/0001-92,https://dummyimage.com/250x386,"Via de Nascimento, 964
Vila Independencia 2ª Seção
18663134 da Paz / CE"
3087,6285,Freelas 555,59.603.127/0001-48,https://placekitten.com/82/269,"Estrada Diogo Camargo, 426
São Gonçalo
26042-098 da Mota / RJ"
3088,6287,Companhia 202,29.407.685/0001-77,https://placekitten.com/648/931,"Travessa de Pimenta, 6
Jatobá
74140149 Andrade / RS"
3089,6288,Grupo 404,02.615.984/0001-40,https://placekitten.com/629/67,"Favela de Garcia
Aarão Reis
59458515 Barbosa da Prata / SC"
3090,6289,Start 777,839.152.076-59,https://dummyimage.com/681x292,"Fazenda de Vargas, 64
Serra Verde
97494666 Pereira do Amparo / PI"
3091,6290,Serviços 303,23.489.760/0001-00,https://placekitten.com/162/890,"Aeroporto de Rezende, 1
Vale Do Jatoba
14034055 Castro do Oeste / GO"
3092,6291,Negócios 505,56.309.217/0001-32,https://placekitten.com/925/595,"Viela Guerra, 65
Goiania
82976864 Leão / MA"
3093,6295,Inovação 444,145.370.689-57,https://picsum.photos/244/484,"Sítio Emanuelly Caldeira, 26
Vila Maria
44701-540 Castro / SE"
3094,6296,Freelas 555,98.701.562/0001-67,https://placekitten.com/1002/767,"Residencial Benjamim Novais
Biquinhas
53102947 da Conceição / BA"
3095,6301,Power 999,49.605.273/0001-59,https://picsum.photos/353/481,"Viela de Sá, 62
São João
45562744 Marques / RJ"
3096,6302,Start 777,02.317.649/0001-66,https://picsum.photos/404/486,"Loteamento Francisco Pires, 36
São Pedro
04967110 Rocha da Mata / MA"
3097,6303,Tech 808,196.057.834-01,https://dummyimage.com/597x162,"Estação Noah Gomes, 848
Renascença
79831653 da Conceição de Borges / ES"
3098,6306,Digital 222,93.657.482/0001-38,https://picsum.photos/571/1011,"Estrada João Guilherme Teixeira
Jardim América
41767-097 Vargas / MG"
3099,6308,Consultoria 333,40.568.937/0001-82,https://picsum.photos/930/14,"Viela Silva, 642
Alípio De Melo
25397-193 Ribeiro de Minas / RR"
3100,6310,Serviços 303,89.740.532/0001-79,https://placekitten.com/907/585,"Sítio de Nunes, 21
Granja Werneck
27567-781 Campos / ES"
3101,6313,Empresa 101,704.326.589-47,https://placekitten.com/77/15,"Campo Fernandes, 563
Alto Das Antenas
16062074 Pastor do Galho / RJ"
3102,6314,Cria 000,71.596.382/0001-06,https://dummyimage.com/932x596,"Conjunto Joana Camargo, 59
Vila Bandeirantes
91137944 da Rosa do Oeste / SC"
3103,6315,Serviços 303,51.624.308/0001-49,https://picsum.photos/447/736,"Recanto de Montenegro, 22
Vila Da Amizade
62623787 da Mata de Rodrigues / PA"
3104,6316,Soluções 707,89.672.403/0001-90,https://placekitten.com/218/449,"Avenida Cavalcanti, 442
Ambrosina
58704-207 Viana / AC"
3105,6317,Companhia 202,451.837.602-17,https://placekitten.com/182/904,"Via Vargas, 6
Bairro Das Indústrias Ii
26359-040 Andrade do Sul / TO"
3106,6318,Industria 909,52.738.064/0001-98,https://placekitten.com/974/453,"Vale João Miguel da Paz, 8
Gutierrez
63977808 da Costa da Mata / DF"
3107,6324,Industria 909,30.952.147/0001-42,https://placekitten.com/200/904,"Núcleo Lorena Nogueira, 330
Paulo Vi
86774442 Aparecida de da Cruz / AM"
3108,6325,Power 999,80.569.314/0001-49,https://picsum.photos/366/479,"Lago João Vitor Lima
Vila Independencia 1ª Seção
76530-667 Monteiro / SP"
3109,6326,Grupo 404,256.840.931-24,https://picsum.photos/776/184,"Aeroporto Brito, 935
Jaqueline
06850-725 Mendes / AP"
3110,6328,Desenvolve 666,605.189.243-51,https://dummyimage.com/151x870,"Trecho de Pastor
São João
70721049 Ramos dos Dourados / RO"
3111,6329,Tech 808,701.635.294-34,https://dummyimage.com/822x707,"Loteamento de Albuquerque, 12
Vila De Sá
98982989 Leão / RJ"
3112,6333,Freelas 555,367.512.049-06,https://picsum.photos/97/394,"Sítio Júlia Sales, 298
Serra Do Curral
66075790 Correia / SC"
3113,6334,Industria 909,650.472.918-20,https://placekitten.com/347/675,"Lagoa Albuquerque, 7
Santa Rosa
71101845 Pastor / PE"
3114,6335,Inovação 444,452.830.916-51,https://picsum.photos/78/897,"Vale Sá, 28
Santa Margarida
63224892 Barros / PI"
3115,6336,Grupo 404,536.791.208-77,https://picsum.photos/622/444,"Residencial da Mota, 75
Serra
65566-482 Pastor Alegre / RN"
3116,6338,Digital 222,20.149.573/0001-99,https://dummyimage.com/203x36,"Rua José Pedro Macedo
Santa Efigênia
93515-766 Sampaio / RO"
3117,6340,Consultoria 333,089.714.623-96,https://picsum.photos/392/751,"Favela Luiz Miguel Nogueira, 584
Andiroba
13587-618 Sousa / GO"
3118,6341,Cria 000,15.879.326/0001-08,https://dummyimage.com/740x951,"Trevo de Peixoto, 364
Vila Madre Gertrudes 1ª Seção
90047-206 das Neves / CE"
3119,6343,Agência 010,417.206.935-52,https://placekitten.com/946/52,"Distrito Breno Ramos, 3
Cidade Nova
80508-939 Sousa / PA"
3120,6346,Power 999,74.509.618/0001-18,https://picsum.photos/46/133,"Rua de Câmara
São Gabriel
23106-752 Pires do Galho / TO"
3121,6347,Digital 222,12.365.047/0001-38,https://picsum.photos/819/381,"Estrada Olivia Souza, 301
Vila Paraíso
58211552 Caldeira de Viana / GO"
3122,6350,Connect 888,184.073.962-22,https://placekitten.com/229/427,"Pátio Davi Martins, 62
Beira Linha
88023212 Barbosa / TO"
3123,6354,Inovação 444,20.678.435/0001-05,https://picsum.photos/1024/48,"Condomínio Maysa Sampaio, 286
Mariano De Abreu
91280-592 Carvalho / PE"
3124,6356,Grupo 404,49.172.860/0001-00,https://picsum.photos/358/784,"Recanto de Jesus, 85
Alto Das Antenas
52328-946 Barbosa / PE"
3125,6357,Holding 111,54.628.790/0001-83,https://picsum.photos/559/461,"Vila Câmara, 14
Flamengo
93069174 Rocha / TO"
3126,6358,Consultoria 333,62.013.875/0001-85,https://picsum.photos/550/182,"Loteamento Oliveira, 9
Alto Vera Cruz
28985003 Moreira / RO"
3127,6360,Industria 909,934.528.071-50,https://dummyimage.com/843x968,"Sítio de da Cunha, 823
São Jorge 1ª Seção
18068-856 Cavalcanti / AM"
3128,6361,Soluções 707,621.470.593-07,https://picsum.photos/856/493,"Estrada Letícia Siqueira
Barroca
83702024 da Cunha Alegre / RN"
3129,6362,Industria 909,305.194.267-70,https://picsum.photos/401/840,"Fazenda de Costa
Parque São Pedro
04015-573 Cavalcante / SP"
3130,6365,Connect 888,36.589.140/0001-94,https://dummyimage.com/295x312,"Esplanada de Cirino, 93
Atila De Paiva
31504966 Andrade / ES"
3131,6367,Soluções 707,02.841.395/0001-80,https://picsum.photos/1003/810,"Setor de Lima
Vila Ecológica
72366084 Farias de Carvalho / PE"
3132,6369,Grupo 404,934.502.876-56,https://placekitten.com/798/365,"Distrito Sousa
Anchieta
46294019 Mendes / PB"
3133,6371,Tech 808,568.392.407-38,https://placekitten.com/964/363,"Área Rhavi Alves, 3
Vila Madre Gertrudes 2ª Seção
93512656 Melo / PE"
3134,6373,Holding 111,580.932.674-92,https://dummyimage.com/44x1001,"Viela de Mendes
Sport Club
36420579 Macedo das Pedras / SC"
3135,6377,Consultoria 333,267.491.830-69,https://dummyimage.com/513x826,"Rodovia Fogaça, 37
Cenaculo
42121-235 Pires / MG"
3136,6379,Cria 000,725.914.063-16,https://picsum.photos/836/617,"Núcleo de Freitas
Vila São João Batista
40461372 Moreira / MT"
3137,6382,Desenvolve 666,072.496.138-04,https://picsum.photos/350/156,"Pátio Caldeira, 64
Santa Tereza
03340857 Albuquerque / MG"
3138,6383,Desenvolve 666,025.631.749-61,https://placekitten.com/532/623,"Fazenda Aparecida, 6
Braúnas
37919-700 Ribeiro / MG"
3139,6386,Start 777,16.749.503/0001-02,https://placekitten.com/56/396,"Vereda de Ribeiro, 24
Copacabana
90317-187 Aragão dos Dourados / PR"
3140,6388,Agência 010,87.490.216/0001-60,https://picsum.photos/170/101,"Quadra Otto Porto, 190
Vila Independencia 2ª Seção
32496-311 Rios / ES"
3141,6394,Soluções 707,189.250.364-60,https://dummyimage.com/915x808,"Lagoa Fonseca
Capitão Eduardo
17626269 Porto de Farias / RO"
3142,6397,Connect 888,57.908.612/0001-02,https://placekitten.com/736/674,"Área de Fogaça, 8
Vila São Dimas
71419589 Pereira de Machado / SP"
3143,6399,Soluções 707,081.953.724-14,https://picsum.photos/209/111,"Lagoa de Monteiro, 51
Santa Rita
22075-301 Dias do Norte / ES"
3144,6403,Cria 000,189.506.732-40,https://dummyimage.com/14x186,"Largo Andrade
Gutierrez
15143-305 Garcia do Norte / PB"
3145,6404,Grupo 404,719.026.853-77,https://picsum.photos/89/717,"Rua Cassiano, 22
Ambrosina
20010074 Farias do Campo / PB"
3146,6407,Industria 909,80.746.139/0001-18,https://dummyimage.com/812x15,"Recanto de Cavalcante, 34
Gutierrez
69510860 Abreu de Correia / MS"
3147,6411,Consultoria 333,081.976.543-01,https://dummyimage.com/970x535,"Trecho Mendes, 4
Santa Monica
41306646 Martins dos Dourados / AM"
3148,6412,Serviços 303,96.304.275/0001-98,https://picsum.photos/837/350,"Praça Pietro Pinto
Vila Nova Paraíso
76105070 Melo do Norte / MT"
3149,6413,Holding 111,82.097.531/0001-09,https://dummyimage.com/294x751,"Vale Aragão
Ipe
65440036 Santos do Norte / SE"
3150,6415,Negócios 505,745.098.213-79,https://placekitten.com/774/526,"Rodovia Clara Silva
São Luiz
94825491 Araújo das Pedras / MS"
3151,6418,Desenvolve 666,16.290.534/0001-30,https://placekitten.com/915/384,"Feira Isabella Brito, 46
Nova Granada
64815-921 Lopes / PR"
3152,6419,Negócios 505,74.210.356/0001-96,https://dummyimage.com/619x58,"Jardim de Pimenta
Guarani
33605655 Cavalcanti de Nunes / ES"
3153,6424,Companhia 202,197.432.680-22,https://placekitten.com/138/1009,"Jardim Theo Siqueira
Ipe
99779717 Borges das Pedras / PR"
3154,6425,Negócios 505,129.758.403-14,https://placekitten.com/183/456,"Núcleo Moraes, 85
Marieta 1ª Seção
76349-749 Porto / AL"
3155,6427,Connect 888,461.573.820-07,https://picsum.photos/144/141,"Trecho da Mata, 106
Vila Aeroporto
60407741 Garcia / RO"
3156,6428,Grupo 404,24.753.196/0001-53,https://dummyimage.com/988x717,"Lagoa de Silveira
Monsenhor Messias
84036309 Gonçalves / AL"
3157,6429,Start 777,07.249.531/0001-61,https://placekitten.com/355/452,"Lago Cardoso, 69
Santa Monica
48855-575 da Rosa / SC"
3158,6430,Freelas 555,32.159.768/0001-07,https://dummyimage.com/530x866,"Pátio de Casa Grande, 474
Jardim Montanhês
63260-723 Gonçalves das Pedras / PE"
3159,6431,Companhia 202,897.641.035-10,https://dummyimage.com/527x957,"Núcleo Brito
Palmeiras
67158-829 Dias / MG"
3160,6432,Companhia 202,76.823.095/0001-05,https://placekitten.com/498/87,"Viaduto Ana Clara Moura, 638
Mangabeiras
28750-305 Guerra do Galho / TO"
3161,6434,Industria 909,86.195.203/0001-04,https://picsum.photos/248/568,"Fazenda de da Mota, 447
Europa
20010516 Campos / MA"
3162,6436,Power 999,074.231.698-03,https://dummyimage.com/1023x46,"Loteamento de Nascimento, 18
Grotinha
82963547 das Neves de Câmara / MG"
3163,6438,Holding 111,346.729.150-34,https://dummyimage.com/252x235,"Rodovia de Albuquerque, 103
Conjunto Floramar
22620-491 Costela / PI"
3164,6441,Tech 808,254.183.967-73,https://placekitten.com/367/359,"Fazenda de Garcia, 91
Santa Monica
39649471 Costa / RJ"
3165,6443,Cria 000,614.578.023-17,https://picsum.photos/125/1,"Viela de Araújo, 88
Confisco
82557-258 da Cunha de Alves / ES"
3166,6444,Grupo 404,294.610.758-20,https://dummyimage.com/1012x376,"Condomínio José Sá, 65
Conjunto Lagoa
15350685 Ramos de Pacheco / RR"
3167,6445,Empresa 101,79.134.685/0001-19,https://picsum.photos/753/757,"Condomínio Sophia Pinto, 71
São Lucas
54434589 Melo de Azevedo / MA"
3168,6453,Companhia 202,49.582.013/0001-05,https://picsum.photos/58/699,"Lago de Peixoto, 650
Guarani
18132875 Fonseca Paulista / SC"
3169,6454,Companhia 202,61.347.895/0001-20,https://picsum.photos/767/628,"Alameda Brito, 89
Xangri-Lá
91999301 Camargo / RN"
3170,6455,Cria 000,04.258.791/0001-05,https://placekitten.com/17/408,"Colônia Monteiro, 1
Vila Piratininga
98013336 Andrade / PR"
3171,6457,Digital 222,97.108.342/0001-61,https://placekitten.com/607/0,"Residencial Helena Silva, 8
Bacurau
53953748 da Conceição da Praia / MA"
3172,6458,Start 777,107.342.856-71,https://dummyimage.com/350x539,"Favela de Câmara, 44
Vila São Gabriel
75231588 Costela de Minas / TO"
3173,6462,Soluções 707,69.170.542/0001-09,https://placekitten.com/732/962,"Núcleo Cardoso, 95
Olhos D'água
66282-591 da Costa de Pires / RO"
3174,6463,Corporation 606,293.760.541-99,https://picsum.photos/546/299,"Viela de Duarte, 914
Pousada Santo Antonio
91170-573 Borges / AC"
3175,6464,Consultoria 333,367.081.495-75,https://placekitten.com/15/663,"Travessa Pires, 37
Santa Maria
31104-929 Alves de Marques / BA"
3176,6465,Power 999,78.510.942/0001-07,https://picsum.photos/867/1022,"Feira de Azevedo, 966
São Cristóvão
49843-079 Carvalho de Santos / PB"
3177,6469,Negócios 505,759.821.043-88,https://placekitten.com/374/522,"Aeroporto de da Cruz, 5
Novo Aarão Reis
00500-511 Teixeira de da Conceição / GO"
3178,6471,Start 777,84.617.350/0001-91,https://dummyimage.com/803x92,"Pátio de Sousa, 34
Vila Nova Dos Milionarios
89735792 Martins Verde / MS"
3179,6472,Empresa 101,21.083.957/0001-19,https://dummyimage.com/258x192,"Vila Esther Gonçalves, 1
Pilar
07135107 Farias / GO"
3180,6474,Serviços 303,26.354.891/0001-78,https://picsum.photos/815/8,"Ladeira de Souza, 14
Vila Batik
34603770 Aragão / AL"
3181,6479,Freelas 555,82.697.034/0001-41,https://dummyimage.com/805x834,"Residencial de Silveira, 2
Santa Sofia
79287-415 Barbosa da Mata / MT"
3182,6480,Inovação 444,326.015.749-25,https://placekitten.com/102/23,"Vila Câmara, 32
Vitoria Da Conquista
39894368 Caldeira / RJ"
3183,6481,Soluções 707,61.548.307/0001-16,https://dummyimage.com/709x984,"Ladeira Julia Melo, 58
Vila Ipiranga
35705129 Sousa / GO"
3184,6489,Digital 222,756.018.932-68,https://picsum.photos/731/420,"Vereda Azevedo, 13
Mala E Cuia
12683-430 da Mata das Pedras / DF"
